Metric,Value
Food invoice lines,5070
Food credit lines,113
All food purchase lines (invoice + credit),5189
Unique food products bought,968
Food products with a real price change,453
Total real price-change events,971
Food products ending HIGHER than first price,333
Food products ending LOWER than first price,114
Food invoice spend £,128986.79
Food credits £,-3492.73
Food net spend £,132479.52

Brakes Code,Product,Category,Times ordered,First £,Last £,Times changed,Change %,Direction,Net spend £,Price history
134511,Cooldelight Cool Twin Lollies 60ml  1x40,Other food,1,12.19,12.19,0,0.0,SAME,24.38,£12.19 (2026-07-02)
112761,Pretzel Burger Buns                 1x42,Other food,1,24.33,24.33,0,0.0,SAME,24.33,£24.33 (2025-01-28)
85290,Sysco Classic Cracked Black Pepper 1x1Kg,Other food,1,24.26,24.26,0,0.0,SAME,24.26,£24.26 (2026-05-12)
113265,Penny Loaves Mix Box                3x24,Other food,1,24.11,24.11,0,0.0,SAME,24.11,£24.11 (2024-11-23)
85327,Clamshell Large 9X6in VA-SH89     1X200,Other food,1,23.99,23.99,0,0.0,SAME,23.99,£23.99 (2025-07-15)
71507,Brakes Blue Stilton Wedges     RT 6x150g,Other food,2,11.99,11.99,0,0.0,SAME,23.98,£11.99 (2024-12-14)
74453,Brakes Col Mild Ched Slices       1x500g,Other food,1,3.99,3.99,0,0.0,SAME,23.94,£3.99 (2025-08-21)
152075,Jumbo Carrots PK                  1x10kg,Other food,2,7.98,7.98,0,0.0,SAME,23.94,£7.98 (2024-11-28)
131420,Sysco Classic Sumac               1x500g,Other food,2,11.58,12.3,1,6.22,UP,23.88,£11.58 (2024-08-22) → £12.30 (2026-02-21)
12876,Mcdougalls Dark Chocolate Chips  1x1.1kg,Other food,2,10.58,13.24,1,25.14,UP,23.82,£10.58 (2024-10-24) → £13.24 (2026-01-29)
5023339,Calise Passion Red Croissant        1x40,Other food,1,23.68,23.68,0,0.0,SAME,23.68,£23.68 (2026-05-02)
151550,Just Love Vegan Choc Sponge          1x1,Other food,1,11.8,11.8,0,0.0,SAME,23.6,£11.80 (2024-10-12)
31541,Ubley Natural Yogurt Low Fat     12x150g,Yoghurt & milk,2,5.9,5.9,0,0.0,SAME,23.6,£5.90 (2024-07-27)
119509,Drivers Pickled Gherkins        1x2.25kg,Other food,3,7.84,7.91,1,0.89,UP,23.59,£7.84 (2025-03-01) → £7.91 (2025-04-10)
533,Brakes Long Grain Rice             1x3kg,Other food,2,7.84,7.84,0,0.0,SAME,23.52,£7.84 (2025-12-18)
85842,Sysco Classic Custard Powder     1x3.5kg,Other food,2,12.3,11.22,1,-8.78,DOWN,23.52,£12.30 (2024-12-12) → £11.22 (2025-12-18)
6082,Brakes Brown Lentils               1x3kg,Other food,1,11.73,11.73,0,0.0,SAME,23.46,£11.73 (2024-11-09)
107035,Maldon Sea Salt Tub              1x1.4kg,Other food,2,11.66,11.8,1,1.2,UP,23.46,£11.66 (2024-10-24) → £11.80 (2025-06-05)
146154,WeLoveCake GF Vegan Bakewell Tart 28x50g,Other food,1,23.39,23.39,0,0.0,SAME,23.39,£23.39 (2024-11-19)
186,Sysco Classic  Baked Beans 2.62kg (KC3),Other food,1,3.89,3.89,0,0.0,SAME,23.34,£3.89 (2024-08-06)
5627,Brakes Banana Chips                1x1kg,Other food,3,7.26,8.56,2,17.91,UP,23.23,£7.26 (2024-11-02) → £7.41 (2025-07-19) → £8.56 (2026-06-09)
5001175,Fairy Prof Non Bio Laundry Powdr 1x5.5KG,Other food,1,23.1,23.1,0,0.0,SAME,23.1,£23.10 (2025-10-23)
121808,Clipper Org Inf Lemon Ginger Env   1x250,Other food,1,22.89,22.89,0,0.0,SAME,22.89,£22.89 (2024-11-07)
147971,Sun Pat Crunchy Peanut Butter 6x400g,Other food,1,22.89,22.89,0,0.0,SAME,22.89,£22.89 (2025-05-08)
34022,Brakes Assorted Jam Portions     100x20g,Other food,1,11.43,11.43,0,0.0,SAME,22.86,£11.43 (2024-10-01)
5001165,Deepio Profes Degreaser Powder 5.5KG 1x1,Other food,1,22.74,22.74,0,0.0,SAME,22.74,£22.74 (2025-10-23)
148580,Freee GF Org Cornflakes Cereal    20x30g,Other food,2,11.3,11.44,1,1.24,UP,22.74,£11.30 (2024-10-26) → £11.44 (2025-06-03)
33581,Sysco Classic Ground Cinnamon   1x450g,Other food,4,5.54,5.9,2,6.5,UP,22.66,£5.54 (2025-01-28) → £5.68 (2025-08-16) → £5.90 (2026-03-21)
100171,Black Eye Beans   1xKC1/800g,Other food,2,3.23,3.23,0,0.0,SAME,22.61,£3.23 (2024-10-12)
4442,Dr Oetker White Choc Drops         1x3kg,Other food,1,22.6,22.6,0,0.0,SAME,22.6,£22.60 (2025-07-05)
450385,Loaf White Medium              6xEach PK,Other food,2,11.3,11.3,0,0.0,SAME,22.6,£11.30 (2025-05-17)
102078,Tilda Easy Cook Basmati Wild Rice  1x4kg,Other food,1,22.24,22.24,0,0.0,SAME,22.24,£22.24 (2024-07-13)
152274,Paclan Kitchn Liners Tall TieTop50L 1x90,Other food,2,11.08,11.08,0,0.0,SAME,22.16,£11.08 (2026-04-23)
5001173,Ariel Prof Regular Laundry Pwdr 1x5.5KG,Other food,1,22.02,22.02,0,0.0,SAME,22.02,£22.02 (2025-08-02)
4800,Brake Sliced Mushrooms             1.5kg,Other food,1,11.01,11.01,0,0.0,SAME,22.02,£11.01 (2025-11-20)
124866,Kikkoman Soy Sauce                1x1Ltr,Other food,1,7.34,7.34,0,0.0,SAME,22.02,£7.34 (2025-10-11)
17977,McVities Digestive Biscuits      12x360g,Biscuits,1,22.02,22.02,0,0.0,SAME,22.02,£22.02 (2025-06-10)
84688,Priory Falls Spark Wat PET      24x500ml,Drinks,1,7.26,7.26,0,0.0,SAME,21.78,£7.26 (2025-03-03)
133685,Dr Oetker Vanilla Extract         6x95ml,Other food,1,21.66,21.66,0,0.0,SAME,21.66,£21.66 (2024-07-20)
135645,Kellys Vegan Vanilla Ice Cream  1x4.5ltr,Other food,1,21.66,21.66,0,0.0,SAME,21.66,£21.66 (2025-07-15)
151373,Tomato Paste 28/30                1x800g,Other food,3,3.09,3.09,0,0.0,SAME,21.63,£3.09 (2024-10-24)
102610,Kelloggs Cornflakes Bag Pak       8x500g,Other food,1,21.59,21.59,0,0.0,SAME,21.59,£21.59 (2025-05-20)
5851,Rowntrees Fruit Pastil Lolly        1x32,Other food,1,21.59,21.59,0,0.0,SAME,21.59,£21.59 (2026-04-09)
105472,Potatoes Sweet PK                  1x6kg,Other food,1,10.79,10.79,0,0.0,SAME,21.58,£10.79 (2025-08-16)
114957,Freeby Self Raising Flour GF       5x1kg,Other food,2,10.65,10.79,1,1.31,UP,21.44,£10.65 (2025-03-29) → £10.79 (2025-08-23)
32245,LaBo Deli Sub Roll (Sliced)        1x54,Other food,1,21.16,21.16,0,0.0,SAME,21.16,£21.16 (2025-05-17)
119284,La Bo 4.5 FB Butermilk Burger Bun   1x48,Other food,1,21.09,21.09,0,0.0,SAME,21.09,£21.09 (2025-11-15)
106248,LaBo FB Sliced Glazed Brioche Bun   1x48,Other food,1,21.09,21.09,0,0.0,SAME,21.09,£21.09 (2025-10-21)
35010,LaBo Sliced Fruit Bread (Toast)     1x18,Other food,1,21.02,21.02,0,0.0,SAME,21.02,£21.02 (2025-01-14)
5002322,Sysco Classic Extr Virgn OliveOil 1x2ltr,Other food,2,9.21,11.8,1,28.12,UP,21.01,£9.21 (2026-02-24) → £11.80 (2026-03-31)
36141,Sysco Classic Thick Oven Chips   6x2.5kg,Other food,1,20.89,20.89,0,0.0,SAME,20.89,£20.89 (2024-10-24)
114201,Avocado PK                          1x14,Other food,1,20.83,20.83,0,0.0,SAME,20.83,£20.83 (2024-08-17)
186678,Donut the Golden Fry              1x12,Other food,3,6.83,6.75,2,-1.17,DOWN,20.77,£6.83 (2024-12-07) → £7.19 (2025-12-20) → £6.75 (2026-03-21)
125144,PY Kentucky Mop Head 16oz 1 x 1,Other food,2,1.43,1.5,1,4.9,UP,20.72,£1.43 (2024-12-07) → £1.50 (2026-03-07)
15958,Yeo Natural Yogurt Organic       12x120g,Yoghurt & milk,2,6.9,6.9,0,0.0,SAME,20.7,£6.90 (2024-07-27)
134989,The CC Natural Coconut Yoghurt     1x1Kg,Yoghurt & milk,1,6.83,6.83,0,0.0,SAME,20.49,£6.83 (2026-02-26)
149258,Sysco Classic Hash Browns        1x2.5kg,Other food,2,5.1,5.18,1,1.57,UP,20.48,£5.10 (2024-11-14) → £5.18 (2025-07-26)
70330,Brakes Sliced Brie         (32x20g) 640g,Other food,1,20.3,20.3,0,0.0,SAME,20.3,£20.30 (2024-10-31)
559543,Clear Compactor Sack (PC206) 1x100,Other food,1,20.3,20.3,0,0.0,SAME,20.3,£20.30 (2025-06-03)
10387,Papaya BB                           Each,Other food,1,3.37,3.37,0,0.0,SAME,20.22,£3.37 (2026-06-25)
74597,Rowan Glen Low Fat Mix Tray      12x125g,Other food,2,6.83,6.54,1,-4.25,DOWN,20.2,£6.83 (2024-07-20) → £6.54 (2025-09-13)
151141,Tetley Mixed Variety String Tag   6x25,Other food,1,9.99,9.99,0,0.0,SAME,19.98,£9.99 (2024-07-30)
149869,Go Free Crisp Rice Cereal         4x350g,Other food,2,9.64,10.29,1,6.74,UP,19.93,£9.64 (2024-10-26) → £10.29 (2025-09-16)
149767,Birds Eye Potato Waffles        6x1.02kg,Other food,1,19.86,19.86,0,0.0,SAME,19.86,£19.86 (2024-11-16)
70931,Fresh Exotic Fruit Salad PK      1x2.5kg,Other food,1,9.87,9.87,0,0.0,SAME,19.74,£9.87 (2025-01-09)
20964,Roddas Cornish Clotted Cream       907g,Other food,2,9.78,9.93,1,1.53,UP,19.71,£9.78 (2024-12-28) → £9.93 (2025-09-27)
12058,Passion Fruit BB                 10 Pack,Other food,4,3.24,3.3,1,1.85,UP,19.68,£3.24 (2024-08-24) → £3.30 (2025-01-09)
85702,Curtis Sultanas                    1x3kg,Other food,1,19.58,19.58,0,0.0,SAME,19.58,£19.58 (2025-01-21)
112341,Wild Mushroom Mix BB              1x500g,Other food,1,9.69,9.69,0,0.0,SAME,19.38,£9.69 (2025-05-10)
121809,Clipper Ftrade Org Inf Chamomile   1x250,Other food,1,19.36,19.36,0,0.0,SAME,19.36,£19.36 (2024-11-07)
100256,Sysco Classic Walnut Halves        1x1kg,Other food,1,19.36,19.36,0,0.0,SAME,19.36,£19.36 (2025-11-22)
100439,Noels Bicarbonate Of Soda         1x900g,Other food,3,3.3,3.38,2,2.42,UP,19.34,£3.30 (2024-07-27) → £2.99 (2025-03-13) → £3.38 (2025-07-19)
591248,Blueberries OC 149605 BB          1x300g,Other food,1,4.82,4.82,0,0.0,SAME,19.28,£4.82 (2025-08-02)
152396,EarthPlus PaperBag M 220x100x240mm 1x250,Other food,1,19.22,19.22,0,0.0,SAME,19.22,£19.22 (2026-05-16)
133751,Super Green Washing Up Liquid    2x5ltr,Other food,2,9.57,9.57,0,0.0,SAME,19.14,£9.57 (2025-05-03)
33580,Sysco Classic Whole Black Pepper 1x500g,Other food,1,19.14,19.14,0,0.0,SAME,19.14,£19.14 (2025-06-03)
150171,Piero Fornelli Penne Pasta         1x3kg,Other food,3,4.74,4.82,1,1.69,UP,19.12,£4.74 (2024-10-24) → £4.82 (2025-08-19)
128790,Kulana Pineapple Juice       1x12x1ltr,Drinks,1,19.0,19.0,0,0.0,SAME,19.0,£19.00 (2024-11-14)
32195,Sysco Clas Dairy Vanilla Ice Cream 1x4lt,Other food,1,9.5,9.5,0,0.0,SAME,19.0,£9.50 (2025-05-10)
5024249,Balsamic VgarModena IntenseFlavr 1x250ml,Other food,1,6.33,6.33,0,0.0,SAME,18.99,£6.33 (2026-04-16)
150173,Piero Fornelli Macaroni Pasta      1x3kg,Other food,2,4.74,4.74,0,0.0,SAME,18.96,£4.74 (2024-10-24)
89734,Plum Halves in Juice             1x2.5Kg,Other food,1,9.35,9.35,0,0.0,SAME,18.7,£9.35 (2024-10-31)
33582,Sysco Classic Madras Curry Powder 1x500g,Other food,1,4.67,4.67,0,0.0,SAME,18.68,£4.67 (2025-06-05)
135096,Schar Gluten Free PB White Rolls    1x24,Other food,1,18.57,18.57,0,0.0,SAME,18.57,£18.57 (2024-10-24)
89851,Brakes Dried Papaya                1x1kg,Other food,2,9.14,9.42,1,3.06,UP,18.56,£9.14 (2025-01-21) → £9.42 (2026-06-09)
132908,Stainless Steel Mixing Bowl 40cm 1x1  CE,Other food,1,9.19,9.19,0,0.0,SAME,18.38,£9.19 (2025-10-07)
133916,Kallo Yogurt Top Thk Rice Cake 33g 1x30,Other food,1,18.35,18.35,0,0.0,SAME,18.35,£18.35 (2024-08-15)
591845,Sysco Cl Treacle Tart OC33105  1x12ptn,Other food,1,18.35,18.35,0,0.0,SAME,18.35,£18.35 (2026-06-04)
111355,Sysco Classic Trad Thick Chips   4x2.5kg,Other food,1,18.28,18.28,0,0.0,SAME,18.28,£18.28 (2025-11-15)
112834,Halloumi Burger Slices           6x4x50g,Other food,1,18.14,18.14,0,0.0,SAME,18.14,£18.14 (2025-12-13)
149596,Dr Oetker Vanilla Flavouring     1x500ml,Other food,2,4.53,4.53,0,0.0,SAME,18.12,£4.53 (2025-05-10)
145938,Sysco Classic Polenta Cornmeal 1x3kg,Other food,2,4.53,4.53,0,0.0,SAME,18.12,£4.53 (2025-06-05)
25682,Red Plum Hvs Syrup (350132)   1x2.6kg,Other food,1,8.99,8.99,0,0.0,SAME,17.98,£8.99 (2024-11-14)
125123,Handle aluminium 135cm Green 1 x 1,Other food,2,3.52,3.59,1,1.99,UP,17.88,£3.52 (2024-12-07) → £3.59 (2025-05-13)
146176,Sysco Classic Wholemeal Penne      1x5kg,Other food,1,8.78,8.78,0,0.0,SAME,17.56,£8.78 (2026-05-09)
5012045,Suree Coconut Milk 17/19 1x2.9ltr,Other food,1,8.7,8.7,0,0.0,SAME,17.4,£8.70 (2026-05-02)
133624,Ubley Thick Creamy Peach Yog     12x110g,Other food,3,4.24,4.46,1,5.19,UP,17.4,£4.24 (2024-10-26) → £4.46 (2025-05-10)
33709,Sysco Classic Ground Nutmeg    1x450g,Other food,2,8.34,8.99,1,7.79,UP,17.33,£8.34 (2024-10-01) → £8.99 (2025-11-22)
4758,Sysco Classic Sliced Green Beans   2.5kg,Other food,1,8.63,8.63,0,0.0,SAME,17.26,£8.63 (2024-07-23)
151349,Futura Salad Cheese From Cow Milk 1x400g,Other food,1,3.45,3.45,0,0.0,SAME,17.25,£3.45 (2026-07-11)
1234,Sysco Essentials Vanilla Ice Cream 1x4lt,Other food,1,4.31,4.31,0,0.0,SAME,17.24,£4.31 (2024-12-14)
135523,Village Press Frshly Sqz Lemon Jce  1x1L,Other food,4,2.87,2.87,0,0.0,SAME,17.22,£2.87 (2024-10-24)
450449,Fresh Coriander PK        1x1kg,Other food,2,8.58,8.58,0,0.0,SAME,17.16,£8.58 (2024-11-14)
129227,"10cm (4) GF Soft Corn Tortilla     6x36""",Other food,1,17.13,17.13,0,0.0,SAME,17.13,£17.13 (2025-01-14)
152061,Biscoff Spread                     1x3kg,Other food,1,17.13,17.13,0,0.0,SAME,17.13,£17.13 (2025-07-29)
135853,Artichokes Jerusalem BB            1x1kg,Other food,1,4.25,4.25,0,0.0,SAME,17.0,£4.25 (2025-11-20)
106066,FT Icing Sugar                     1x1kg,Other food,2,3.74,3.16,1,-15.51,DOWN,16.96,£3.74 (2025-06-21) → £3.16 (2026-06-04)
152368,GVD Mascarpone 40% Fat            1x2kg,Other food,1,16.91,16.91,0,0.0,SAME,16.91,£16.91 (2025-07-12)
89843,Stainless Steel Scourers 40g 824/40 1x10,Other food,2,4.17,4.24,1,1.68,UP,16.89,£4.17 (2024-07-23) → £4.24 (2025-06-12)
4753,Sysco Choice Garden Peas (350058)  2.5kg,Other food,3,4.39,3.99,2,-9.11,DOWN,16.76,£4.39 (2024-08-13) → £4.19 (2025-09-06) → £3.99 (2025-12-04)
350092,Brakes Self Raising Flour          1x3kg,Other food,1,4.17,4.17,0,0.0,SAME,16.68,£4.17 (2025-08-14)
13007,Peppers Red PK                       5kg,Other food,1,16.65,16.65,0,0.0,SAME,16.65,£16.65 (2024-07-20)
40218,Marshall Short Cut Macaroni       1x6kg,Other food,1,16.62,16.62,0,0.0,SAME,16.62,£16.62 (2026-07-02)
136826,Redefine Plnt Lamb Kebab Mix  1x1kg,Other food,1,16.62,16.62,0,0.0,SAME,16.62,£16.62 (2024-08-17)
149063,Sysco Classic Crushed Tomato      1x10kg,Other food,1,16.62,16.62,0,0.0,SAME,16.62,£16.62 (2025-12-20)
151346,Crumble Topping Mix 3.5kg,Other food,1,16.41,16.41,0,0.0,SAME,16.41,£16.41 (2024-08-08)
136790,Beechdean Raspberry Sorbet      1x2.5ltr,Other food,1,8.2,8.2,0,0.0,SAME,16.4,£8.20 (2024-11-16)
3097,Walkers Oatcake Refills Bisc      24x75g,Biscuits,2,7.91,8.42,1,6.45,UP,16.33,£7.91 (2024-12-10) → £8.42 (2025-05-15)
564,Brakes Butter Beans                1x3kg,Other food,1,16.05,16.05,0,0.0,SAME,16.05,£16.05 (2024-10-24)
35023,Sysco Classic Baking Powder       1x800g,Other food,3,5.32,5.32,0,0.0,SAME,15.96,£5.32 (2024-07-27)
134428,Arla Lactofree Whole Milk         1x1ltr,Yoghurt & milk,3,1.49,1.86,2,24.83,UP,15.93,£1.49 (2024-10-17) → £1.79 (2024-12-07) → £1.86 (2026-04-11)
134410,Nairns Gluten Free Oatcakes       8x213g,Other food,1,15.76,15.76,0,0.0,SAME,15.76,£15.76 (2025-05-15)
135547,Brake Vegan Soft Spread            1x2kg,Other food,3,5.25,5.25,0,0.0,SAME,15.75,£5.25 (2025-04-24)
9711,Sysco Classic Self Raising Flour  1x16kg,Other food,1,15.62,15.62,0,0.0,SAME,15.62,£15.62 (2025-01-21)
124595,Duerrs Smooth Peanut Butter      1x2.5kg,Other food,1,15.47,15.47,0,0.0,SAME,15.47,£15.47 (2024-10-24)
126919,Brakes Gluten Free Penne Pasta   10x180g,Other food,1,15.4,15.4,0,0.0,SAME,15.4,£15.40 (2025-11-22)
152449,Coconut Collab Nat Coconut Yog 6x350g,Other food,1,15.33,15.33,0,0.0,SAME,15.33,£15.33 (2025-08-28)
4043,Sysco Mini PetitPain Malt Wheat PB 1x100,Other food,1,15.26,15.26,0,0.0,SAME,15.26,£15.26 (2026-06-20)
10368,Melon Water Size 6 PK               Each,Other food,2,3.78,3.78,0,0.0,SAME,15.12,£3.78 (2025-01-09)
35006,Sysco Classic Rubbed Basil        1x150g,Other food,2,3.02,3.02,0,0.0,SAME,15.1,£3.02 (2025-05-03)
4740,Sysco Classic Roasting Parsnips    1.5kg,Other food,1,5.03,5.03,0,0.0,SAME,15.09,£5.03 (2026-06-06)
110704,FirstAid All Blue Kit 20P HSE       1x1,Other food,1,14.99,14.99,0,0.0,SAME,14.99,£14.99 (2024-08-06)
152967,Vegan Salted Caramel Ice Cream    1x5ltr,Other food,1,14.99,14.99,0,0.0,SAME,14.99,£14.99 (2026-01-15)
151153,Leafy Clementines BB               1x1kg,Other food,1,2.99,2.99,0,0.0,SAME,14.95,£2.99 (2025-01-09)
151764,Kingsmill Sft Wh Med Sliced Bread 8x800g,Other food,1,14.9,14.9,0,0.0,SAME,14.9,£14.90 (2024-10-24)
1050,Cannellini Beans 1x800g (KC1),Other food,1,2.44,2.44,0,0.0,SAME,14.64,£2.44 (2025-07-26)
88423,Passion Fruit Coulis             2x500ml,Other food,1,14.61,14.61,0,0.0,SAME,14.61,£14.61 (2026-05-09)
10602,Tomatoes Cherry Red on the Vine PK   3kg,Other food,1,14.59,14.59,0,0.0,SAME,14.59,£14.59 (2024-11-19)
6296,Costa Coarse Sea Salt             1x750g,Other food,3,2.08,2.08,0,0.0,SAME,14.56,£2.08 (2025-02-11)
100326,Brakes Medium Oatmeal              1x3kg,Other food,1,7.26,7.26,0,0.0,SAME,14.52,£7.26 (2026-05-16)
28625,Harrogate Spa Still Water F/Cap 24x500ml,Drinks,1,7.26,7.26,0,0.0,SAME,14.52,£7.26 (2025-01-09)
5006859,Apetina Paneer Cheese 6x225g,Other food,1,14.46,14.46,0,0.0,SAME,14.46,£14.46 (2026-04-16)
33486,LaBo White Petit Pain 40g          1x100,Other food,1,14.46,14.46,0,0.0,SAME,14.46,£14.46 (2025-05-17)
5001527,Raspberries BB                    1x225g,Other food,1,4.82,4.82,0,0.0,SAME,14.46,£4.82 (2026-04-18)
4309,Sysco Essential Shortcrst Pastry 4x1.5kg,Other food,1,14.25,14.25,0,0.0,SAME,14.25,£14.25 (2025-05-24)
10600,Medjool Dates Fresh BB               1kg,Other food,1,14.18,14.18,0,0.0,SAME,14.18,£14.18 (2025-06-26)
111357,BM Raspberry Conserve MGJ         60x30g,Other food,1,14.03,14.03,0,0.0,SAME,14.03,£14.03 (2024-11-14)
23734,Hydrolife British Water Flatcap 24x500ml,Drinks,2,4.67,4.67,0,0.0,SAME,14.01,£4.67 (2024-12-03)
111359,BM Apricot Conserve MGJ           60x30g,Other food,1,13.96,13.96,0,0.0,SAME,13.96,£13.96 (2024-11-14)
111360,BM Orange Marmalade MGJ           60x30g,Other food,1,13.96,13.96,0,0.0,SAME,13.96,£13.96 (2024-11-14)
111356,BM Strawberry Conserve MGJ        60x30g,Other food,1,13.96,13.96,0,0.0,SAME,13.96,£13.96 (2024-11-14)
131388,Mushroom King Oyster PK            1x1kg,Other food,1,13.92,13.92,0,0.0,SAME,13.92,£13.92 (2024-11-14)
134614,Freee GF Rice Flour                1x1kg,Other food,1,2.3,2.3,0,0.0,SAME,13.8,£2.30 (2024-09-14)
101920,Sysco Classic Heavy Duty Blue Cloth 1x25,Other food,1,6.9,6.9,0,0.0,SAME,13.8,£6.90 (2025-06-14)
33328,Strawberries                       1x1kg,Other food,2,1.95,1.95,0,0.0,SAME,13.65,£1.95 (2024-11-02)
27640,Colmans Dijon Mustard          1x2.25ltr,Other food,1,13.6,13.6,0,0.0,SAME,13.6,£13.60 (2024-09-14)
136115,Qualcare Assorted Blue Plasters CE 1x100,Other food,2,4.53,4.53,0,0.0,SAME,13.59,£4.53 (2025-05-17)
34024,House Recipe Strawberry Jam Ptn  100x20g,Other food,1,13.53,13.53,0,0.0,SAME,13.53,£13.53 (2025-08-19)
136665,Princes Rhubarb Solid Pack      1x2.82kg,Other food,2,6.69,6.69,0,0.0,SAME,13.38,£6.69 (2025-12-09)
114868,Brake Oatflakes                    4x2kg,Other food,1,13.31,13.31,0,0.0,SAME,13.31,£13.31 (2026-05-16)
35051,Film Front Bags 7x7               1X1000,Other food,1,13.1,13.1,0,0.0,SAME,13.1,£13.10 (2026-05-21)
151768,Kingsmill Great White Bloomer     6x700g,Other food,1,13.1,13.1,0,0.0,SAME,13.1,£13.10 (2025-07-01)
135538,Panko Breadcrumbs                1x3.5kg,Other food,1,13.1,13.1,0,0.0,SAME,13.1,£13.10 (2024-07-25)
102443,Sysco Essentials Med Sliced Wml Loaf 1x8,Other food,1,13.1,13.1,0,0.0,SAME,13.1,£13.10 (2025-05-20)
102444,Sysco Essentials Thick Wht Slcd Loaf 1x8,Other food,1,13.1,13.1,0,0.0,SAME,13.1,£13.10 (2025-05-20)
150982,Ocean Spray Cranberry Pink 12x1ltr,Drinks,1,12.99,12.99,0,0.0,SAME,12.99,£12.99 (2025-05-31)
88448,PolycotnMed S/Sleeve Jacket 101/106cm CE,Other food,1,12.99,12.99,0,0.0,SAME,12.99,£12.99 (2025-07-22)
133224,White Serrated Bread Knife 20cm 1x1 CE,Other food,1,6.49,6.49,0,0.0,SAME,12.98,£6.49 (2025-07-31)
122001,Violife Mature Vegan Slices       1x200g,Other food,2,2.58,2.58,0,0.0,SAME,12.9,£2.58 (2026-02-19)
116227,Nairns G/F Oat Cracker              1x60,Biscuits,1,12.81,12.81,0,0.0,SAME,12.81,£12.81 (2024-07-27)
5002320,Sysco Classic Olive Oil          1x2ltr,Other food,1,12.81,12.81,0,0.0,SAME,12.81,£12.81 (2026-06-09)
125771,Tetley Caterers Decaf One Cup      1x440,Other food,1,12.81,12.81,0,0.0,SAME,12.81,£12.81 (2024-08-13)
104268,Carters Diet Lemonade             8x2ltr,Drinks,2,6.26,6.47,1,3.35,UP,12.73,£6.26 (2024-11-09) → £6.47 (2026-04-18)
151647,Chef William GF Breadcrumbs 1.5kg,Other food,1,12.59,12.59,0,0.0,SAME,12.59,£12.59 (2024-10-24)
26229,Smoked Almonds                     1x1kg,Other food,1,12.59,12.59,0,0.0,SAME,12.59,£12.59 (2025-07-31)
4789,Sysco Classic Mixed Vegetables   1x2.5kg,Other food,1,6.26,6.26,0,0.0,SAME,12.52,£6.26 (2026-04-23)
3235,Brake Mixed Vegetables               1kg,Other food,2,2.49,2.49,0,0.0,SAME,12.45,£2.49 (2025-12-18)
102606,Kelloggs Cornflakes Bag Pak       4x500g,Other food,1,12.38,12.38,0,0.0,SAME,12.38,£12.38 (2024-11-30)
151025,Hazlemere Distilled Vinegar 1x5ltr,Other food,3,4.1,4.17,1,1.71,UP,12.37,£4.10 (2024-08-22) → £4.17 (2026-05-28)
450112,Mushrooms Gourmet Selection BB      500g,Other food,1,6.18,6.18,0,0.0,SAME,12.36,£6.18 (2024-11-14)
36104,Kelloggs Crunchy Nut Cornflakes   4x500g,Other food,1,12.3,12.3,0,0.0,SAME,12.3,£12.30 (2024-07-25)
33596,Sysco Classic Bicarbonate Of Soda 1kg,Other food,2,3.95,4.1,1,3.8,UP,12.15,£3.95 (2024-10-26) → £4.10 (2025-05-13)
10377,Celeriac BB                         Each,Other food,1,2.02,2.02,0,0.0,SAME,12.12,£2.02 (2025-11-25)
2063,Noels Stem Ginger          1x1050g,Other food,1,12.09,12.09,0,0.0,SAME,12.09,£12.09 (2025-06-03)
145933,LaBo Wholemeal Pitta Breads          6x6,Other food,2,6.04,6.04,0,0.0,SAME,12.08,£6.04 (2025-11-15)
128306,Oatly Oat Drink Barista Editn     6x1ltr,Plant-based milk,1,12.02,12.02,0,0.0,SAME,12.02,£12.02 (2025-01-16)
134042,Spinneyfields Grtd White Mat Blend 1x2kg,Other food,1,12.02,12.02,0,0.0,SAME,12.02,£12.02 (2025-04-17)
134288,Sysco Classic Rosemary Needles    1x200g,Other food,3,3.88,4.17,2,7.47,UP,12.0,£3.88 (2024-11-19) → £3.95 (2025-04-24) → £4.17 (2026-02-14)
127384,Burns Kit in Compact Aura Box 1 x 1,Other food,1,11.99,11.99,0,0.0,SAME,11.99,£11.99 (2024-08-06)
71955,Low Fat Natural Yoghurt          12x115g,Yoghurt & milk,2,4.02,3.95,1,-1.74,DOWN,11.99,£4.02 (2024-09-26) → £3.95 (2024-10-24)
122406,Paterson SctishCrm Shrtbrd Finger 48x40g,Other food,1,11.99,11.99,0,0.0,SAME,11.99,£11.99 (2026-03-31)
151287,Equinox Firey Ginger Kombucha   12x250ml,Other food,1,11.87,11.87,0,0.0,SAME,11.87,£11.87 (2024-11-07)
151284,Equinox Rasp Elderflwr Kombucha 12x250ml,Other food,1,11.87,11.87,0,0.0,SAME,11.87,£11.87 (2024-11-07)
151403,Fix8 Sicilian Citrus Kombucha   12x250ml,Other food,1,11.87,11.87,0,0.0,SAME,11.87,£11.87 (2024-11-07)
30866,Free Flow Spinach Leaves       1kg,Other food,1,3.95,3.95,0,0.0,SAME,11.85,£3.95 (2024-12-10)
32391,"LaBo 10 FB White Sandwich Baguette 1x30""",Other food,1,11.8,11.8,0,0.0,SAME,11.8,£11.80 (2024-12-03)
119112,SpicenTice Sumac                1 x 180g,Other food,1,5.9,5.9,0,0.0,SAME,11.8,£5.90 (2025-05-24)
